Tallahassee Regional Airport	Charlotte Douglas International Airport	4
Tampa International Airport	Charlotte Douglas International Airport	4
Tri Cities Regional Tn Va Airport	Charlotte Douglas International Airport	4
McGhee Tyson Airport	Charlotte Douglas International Airport	4
Hewanorra International Airport	Charlotte Douglas International Airport	4
Destin-Ft Walton Beach Airport	Charlotte Douglas International Airport	4
Northwest Arkansas Regional Airport	Charlotte Douglas International Airport	4
Ottawa Macdonald-Cartier International Airport	Charlotte Douglas International Airport	4
Montreal / Pierre Elliott Trudeau International Airport	Charlotte Douglas International Airport	4
Lester B. Pearson International Airport	Charlotte Douglas International Airport	6
Ronald Reagan Washington National Airport	Port Columbus International Airport	4
Dallas Fort Worth International Airport	Port Columbus International Airport	4
John F Kennedy International Airport	Port Columbus International Airport	6
Los Angeles International Airport	Port Columbus International Airport	8
La Guardia Airport	Port Columbus International Airport	6
Miami International Airport	Port Columbus International Airport	4
Chicago O'Hare International Airport	Port Columbus International Airport	6
Philadelphia International Airport	Port Columbus International Airport	4
Phoenix Sky Harbor International Airport	Port Columbus International Airport	6
Dallas Fort Worth International Airport	University of Illinois Willard Airport	4
Chicago O'Hare International Airport	University of Illinois Willard Airport	4
Miami International Airport	Tancredo Neves International Airport	6
Dallas Fort Worth International Airport	City of Colorado Springs Municipal Airport	4
Dallas Fort Worth International Airport	Columbia Regional Airport	4
Chicago O'Hare International Airport	Columbia Regional Airport	4
London Heathrow Airport	Copenhagen Kastrup Airport	6
London Heathrow Airport	Cape Town International Airport	5
Dallas Fort Worth International Airport	Corpus Christi International Airport	4
Narita International Airport	New Chitose Airport	12
Dallas Fort Worth International Airport	Cancún International Airport	8
John F Kennedy International Airport	Cancún International Airport	10
Miami International Airport	Cancún International Airport	6
Chicago O'Hare International Airport	Cancún International Airport	6
Philadelphia International Airport	Cancún International Airport	6
Phoenix Sky Harbor International Airport	Cancún International Airport	4
Dallas Fort Worth International Airport	General Roberto Fierro Villalobos International Airport	4
Ronald Reagan Washington National Airport	Cincinnati Northern Kentucky International Airport	6
Dallas Fort Worth International Airport	Cincinnati Northern Kentucky International Airport	6
John F Kennedy International Airport	Cincinnati Northern Kentucky International Airport	6
Miami International Airport	Cincinnati Northern Kentucky International Airport	4
Chicago O'Hare International Airport	Cincinnati Northern Kentucky International Airport	8
Philadelphia International Airport	Cincinnati Northern Kentucky International Airport	6
Chicago O'Hare International Airport	Central Wisconsin Airport	6
Salgado Filho Airport	Afonso Pena Airport	8
Dallas Fort Worth International Airport	Cozumel International Airport	4
Miami International Airport	Cozumel International Airport	4
Ronald Reagan Washington National Airport	James M Cox Dayton International Airport	4
Dallas Fort Worth International Airport	James M Cox Dayton International Airport	4
La Guardia Airport	James M Cox Dayton International Airport	6
Chicago O'Hare International Airport	James M Cox Dayton International Airport	6
Philadelphia International Airport	James M Cox Dayton International Airport	4
Chicago O'Hare International Airport	Dubuque Regional Airport	4
Ronald Reagan Washington National Airport	Yeager Airport	2
Dallas Fort Worth International Airport	Ronald Reagan Washington National Airport	4
Des Moines International Airport	Ronald Reagan Washington National Airport	4
Detroit Metropolitan Wayne County Airport	Ronald Reagan Washington National Airport	6
Fayetteville Regional Grannis Field	Ronald Reagan Washington National Airport	4
Fort Lauderdale Hollywood International Airport	Ronald Reagan Washington National Airport	6
Piedmont Triad International Airport	Ronald Reagan Washington National Airport	4
Greenville Spartanburg International Airport	Ronald Reagan Washington National Airport	4
Hilton Head Airport	Ronald Reagan Washington National Airport	4
Westchester County Airport	Ronald Reagan Washington National Airport	4
Huntsville International Carl T Jones Field	Ronald Reagan Washington National Airport	4
Wilmington International Airport	Ronald Reagan Washington National Airport	4
Indianapolis International Airport	Ronald Reagan Washington National Airport	4
Long Island Mac Arthur Airport	Ronald Reagan Washington National Airport	4
Jackson-Medgar Wiley Evers International Airport	Ronald Reagan Washington National Airport	4
Jacksonville International Airport	Ronald Reagan Washington National Airport	4
John F Kennedy International Airport	Ronald Reagan Washington National Airport	6
McCarran International Airport	Ronald Reagan Washington National Airport	4
Los Angeles International Airport	Ronald Reagan Washington National Airport	8
La Guardia Airport	Ronald Reagan Washington National Airport	6
Bill & Hillary Clinton National Airport/Adams Field	Ronald Reagan Washington National Airport	4
Kansas City International Airport	Ronald Reagan Washington National Airport	6
Orlando International Airport	Ronald Reagan Washington National Airport	6
Memphis International Airport	Ronald Reagan Washington National Airport	6
Manchester Airport	Ronald Reagan Washington National Airport	4
Miami International Airport	Ronald Reagan Washington National Airport	4
Minneapolis-St Paul International/Wold-Chamberlain Airport	Ronald Reagan Washington National Airport	8
Louis Armstrong New Orleans International Airport	Ronald Reagan Washington National Airport	4
Myrtle Beach International Airport	Ronald Reagan Washington National Airport	4
Lynden Pindling International Airport	Ronald Reagan Washington National Airport	4
Albert J Ellis Airport	Ronald Reagan Washington National Airport	4
Eppley Airfield	Ronald Reagan Washington National Airport	6
Chicago O'Hare International Airport	Ronald Reagan Washington National Airport	6
Norfolk International Airport	Ronald Reagan Washington National Airport	4
Palm Beach International Airport	Ronald Reagan Washington National Airport	4
Portland International Airport	Ronald Reagan Washington National Airport	4
Philadelphia International Airport	Ronald Reagan Washington National Airport	4
Phoenix Sky Harbor International Airport	Ronald Reagan Washington National Airport	4
Pittsburgh International Airport	Ronald Reagan Washington National Airport	4
Pensacola Regional Airport	Ronald Reagan Washington National Airport	4
Theodore Francis Green State Airport	Ronald Reagan Washington National Airport	4
Portland International Jetport Airport	Ronald Reagan Washington National Airport	2
Raleigh Durham International Airport	Ronald Reagan Washington National Airport	4
Greater Rochester International Airport	Ronald Reagan Washington National Airport	4
Southwest Florida International Airport	Ronald Reagan Washington National Airport	8
San Diego International Airport	Ronald Reagan Washington National Airport	4
Savannah Hilton Head International Airport	Ronald Reagan Washington National Airport	4
Louisville International Standiford Field	Ronald Reagan Washington National Airport	4
Sarasota Bradenton International Airport	Ronald Reagan Washington National Airport	4
Lambert St Louis International Airport	Ronald Reagan Washington National Airport	6
Syracuse Hancock International Airport	Ronald Reagan Washington National Airport	4
Tallahassee Regional Airport	Ronald Reagan Washington National Airport	4
Tampa International Airport	Ronald Reagan Washington National Airport	6
McGhee Tyson Airport	Ronald Reagan Washington National Airport	4
Destin-Ft Walton Beach Airport	Ronald Reagan Washington National Airport	4
Halifax / Stanfield International Airport	Ronald Reagan Washington National Airport	4
Montreal / Pierre Elliott Trudeau International Airport	Ronald Reagan Washington National Airport	6
Lester B. Pearson International Airport	Ronald Reagan Washington National Airport	6
Dallas Fort Worth International Airport	Denver International Airport	10
Los Angeles International Airport	Denver International Airport	14
London Heathrow Airport	Denver International Airport	8
Miami International Airport	Denver International Airport	6
Chicago O'Hare International Airport	Denver International Airport	8
Philadelphia International Airport	Denver International Airport	9
Phoenix Sky Harbor International Airport	Denver International Airport	14
Seattle Tacoma International Airport	Denver International Airport	11
Dallas Fort Worth International Airport	Brisbane International Airport	2
Dallas Fort Worth International Airport	Yeager Airport	2
Durango La Plata County Airport	Dallas Fort Worth International Airport	4
Des Moines International Airport	Dallas Fort Worth International Airport	4
Detroit Metropolitan Wayne County Airport	Dallas Fort Worth International Airport	8
El Paso International Airport	Dallas Fort Worth International Airport	4
Evansville Regional Airport	Dallas Fort Worth International Airport	4
Newark Liberty International Airport	Dallas Fort Worth International Airport	6
Hector International Airport	Dallas Fort Worth International Airport	4
Fresno Yosemite International Airport	Dallas Fort Worth International Airport	4
Fort Lauderdale Hollywood International Airport	Dallas Fort Worth International Airport	6
Frankfurt am Main International Airport	Dallas Fort Worth International Airport	18
Joe Foss Field Airport	Dallas Fort Worth International Airport	4
Fort Smith Regional Airport	Dallas Fort Worth International Airport	4
Fort Wayne International Airport	Dallas Fort Worth International Airport	4
Garden City Regional Airport	Dallas Fort Worth International Airport	4
Don Miguel Hidalgo Y Costilla International Airport	Dallas Fort Worth International Airport	4
East Texas Regional Airport	Dallas Fort Worth International Airport	4
Rio Galeão – Tom Jobim International Airport	Dallas Fort Worth International Airport	6
Grand Junction Regional Airport	Dallas Fort Worth International Airport	4
Gulfport Biloxi International Airport	Dallas Fort Worth International Airport	4
Central Nebraska Regional Airport	Dallas Fort Worth International Airport	4
Robert Gray  Army Air Field Airport	Dallas Fort Worth International Airport	4
Gerald R. Ford International Airport	Dallas Fort Worth International Airport	4
Guarulhos - Governador André Franco Montoro International Airport	Dallas Fort Worth International Airport	6
